lmbda,k,gamma,trial,model,rho,cr,C_T
5,1,0.00025,18,true_distr,0.2,0.089,2.9517134326494947
5,1,0.00025,18,true_distr,0.30000000000000004,0.089,2.9517134326494947
5,1,0.00025,18,true_distr,0.4,0.089,2.9517134326494947
5,1,0.00025,18,true_distr,0.5,0.089,2.9517134326494947
5,1,0.00025,18,true_distr,0.6,0.089,2.9517134326494947
5,1,0.00025,18,true_distr,0.7000000000000001,0.089,2.9517134326494947
5,1,0.00025,18,true_distr,0.8,0.089,2.9517134326494947
5,1,0.00025,18,true_distr,0.9,0.089,2.9517134326494947
5,1,0.00025,19,mixed_model,0.1,,
5,1,0.00025,19,mixed_model,0.2,,
5,1,0.00025,19,mixed_model,0.30000000000000004,,
5,1,0.00025,19,mixed_model,0.4,,
5,1,0.00025,19,mixed_model,0.5,,
5,1,0.00025,19,mixed_model,0.6,,
5,1,0.00025,19,mixed_model,0.7000000000000001,,
5,1,0.00025,19,mixed_model,0.8,,
5,1,0.00025,19,mixed_model,0.9,,
5,1,0.00025,19,mixture_model,0.1,,
5,1,0.00025,19,mixture_model,0.2,,
5,1,0.00025,19,mixture_model,0.30000000000000004,,
5,1,0.00025,19,mixture_model,0.4,,
5,1,0.00025,19,mixture_model,0.5,,
5,1,0.00025,19,mixture_model,0.6,,
5,1,0.00025,19,mixture_model,0.7000000000000001,,
5,1,0.00025,19,mixture_model,0.8,,
5,1,0.00025,19,mixture_model,0.9,,
5,1,0.00025,19,true_distr,0.1,0.07,2.605666401908341
5,1,0.00025,19,true_distr,0.2,0.07,2.605666401908341
5,1,0.00025,19,true_distr,0.30000000000000004,0.07,2.605666401908341
5,1,0.00025,19,true_distr,0.4,0.07,2.605666401908341
5,1,0.00025,19,true_distr,0.5,0.07,2.605666401908341
5,1,0.00025,19,true_distr,0.6,0.07,2.605666401908341
5,1,0.00025,19,true_distr,0.7000000000000001,0.07,2.605666401908341
5,1,0.00025,19,true_distr,0.8,0.07,2.605666401908341
5,1,0.00025,19,true_distr,0.9,0.07,2.605666401908341
5,1,0.00025,20,mixed_model,0.1,,
5,1,0.00025,20,mixed_model,0.2,,
5,1,0.00025,20,mixed_model,0.30000000000000004,,
5,1,0.00025,20,mixed_model,0.4,,
5,1,0.00025,20,mixed_model,0.5,,
5,1,0.00025,20,mixed_model,0.6,,
5,1,0.00025,20,mixed_model,0.7000000000000001,,
5,1,0.00025,20,mixed_model,0.8,,
5,1,0.00025,20,mixed_model,0.9,,
5,1,0.00025,20,mixture_model,0.1,,
5,1,0.00025,20,mixture_model,0.2,,
5,1,0.00025,20,mixture_model,0.30000000000000004,,
5,1,0.00025,20,mixture_model,0.4,,
5,1,0.00025,20,mixture_model,0.5,,
5,1,0.00025,20,mixture_model,0.6,,
5,1,0.00025,20,mixture_model,0.7000000000000001,,
5,1,0.00025,20,mixture_model,0.8,,
5,1,0.00025,20,mixture_model,0.9,,
5,1,0.00025,20,true_distr,0.1,0.1155,2.752472123129583
5,1,0.00025,20,true_distr,0.2,0.1155,2.752472123129583
5,1,0.00025,20,true_distr,0.30000000000000004,0.1155,2.752472123129583
5,1,0.00025,20,true_distr,0.4,0.1155,2.752472123129583
5,1,0.00025,20,true_distr,0.5,0.1155,2.752472123129583
5,1,0.00025,20,true_distr,0.6,0.1155,2.752472123129583
5,1,0.00025,20,true_distr,0.7000000000000001,0.1155,2.752472123129583
5,1,0.00025,20,true_distr,0.8,0.1155,2.752472123129583
5,1,0.00025,20,true_distr,0.9,0.1155,2.752472123129583
5,1,0.00025,21,mixed_model,0.1,,
5,1,0.00025,21,mixed_model,0.2,,
5,1,0.00025,21,mixed_model,0.30000000000000004,,
5,1,0.00025,21,mixed_model,0.4,,
5,1,0.00025,21,mixed_model,0.5,,
5,1,0.00025,21,mixed_model,0.6,,
5,1,0.00025,21,mixed_model,0.7000000000000001,,
5,1,0.00025,21,mixed_model,0.8,,
5,1,0.00025,21,mixed_model,0.9,,
5,1,0.00025,21,mixture_model,0.1,,
5,1,0.00025,21,mixture_model,0.2,,
5,1,0.00025,21,mixture_model,0.30000000000000004,,
5,1,0.00025,21,mixture_model,0.4,,
5,1,0.00025,21,mixture_model,0.5,,
5,1,0.00025,21,mixture_model,0.6,,
5,1,0.00025,21,mixture_model,0.7000000000000001,,
5,1,0.00025,21,mixture_model,0.8,,
5,1,0.00025,21,mixture_model,0.9,,
5,1,0.00025,21,true_distr,0.1,0.071,3.3751157222427977
5,1,0.00025,21,true_distr,0.2,0.071,3.3751157222427977
5,1,0.00025,21,true_distr,0.30000000000000004,0.071,3.3751157222427977
5,1,0.00025,21,true_distr,0.4,0.071,3.3751157222427977
5,1,0.00025,21,true_distr,0.5,0.071,3.3751157222427977
5,1,0.00025,21,true_distr,0.6,0.071,3.3751157222427977
5,1,0.00025,21,true_distr,0.7000000000000001,0.071,3.3751157222427977
5,1,0.00025,21,true_distr,0.8,0.071,3.3751157222427977
5,1,0.00025,21,true_distr,0.9,0.071,3.3751157222427977
5,1,0.00025,22,mixed_model,0.1,,
5,1,0.00025,22,mixed_model,0.2,,
5,1,0.00025,22,mixed_model,0.30000000000000004,,
5,1,0.00025,22,mixed_model,0.4,,
5,1,0.00025,22,mixed_model,0.5,,
5,1,0.00025,22,mixed_model,0.6,,
5,1,0.00025,22,mixed_model,0.7000000000000001,,
5,1,0.00025,22,mixed_model,0.8,,
5,1,0.00025,22,mixed_model,0.9,,
5,1,0.00025,22,mixture_model,0.1,,
5,1,0.00025,22,mixture_model,0.2,,
5,1,0.00025,22,mixture_model,0.30000000000000004,,
5,1,0.00025,22,mixture_model,0.4,,
5,1,0.00025,22,mixture_model,0.5,,
5,1,0.00025,22,mixture_model,0.6,,
5,1,0.00025,22,mixture_model,0.7000000000000001,,
5,1,0.00025,22,mixture_model,0.8,,
5,1,0.00025,22,mixture_model,0.9,,
5,1,0.00025,22,true_distr,0.1,0.0565,2.3848092881567293
5,1,0.00025,22,true_distr,0.2,0.0565,2.3848092881567293
5,1,0.00025,22,true_distr,0.30000000000000004,0.0565,2.3848092881567293
5,1,0.00025,22,true_distr,0.4,0.0565,2.3848092881567293
5,1,0.00025,22,true_distr,0.5,0.0565,2.3848092881567293
5,1,0.00025,22,true_distr,0.6,0.0565,2.3848092881567293
5,1,0.00025,22,true_distr,0.7000000000000001,0.0565,2.3848092881567293
5,1,0.00025,22,true_distr,0.8,0.0565,2.3848092881567293
5,1,0.00025,22,true_distr,0.9,0.0565,2.3848092881567293
5,1,0.00025,23,mixed_model,0.1,,
5,1,0.00025,23,mixed_model,0.2,,
5,1,0.00025,23,mixed_model,0.30000000000000004,,
5,1,0.00025,23,mixed_model,0.4,,
5,1,0.00025,23,mixed_model,0.5,,
5,1,0.00025,23,mixed_model,0.6,,
5,1,0.00025,23,mixed_model,0.7000000000000001,,
5,1,0.00025,23,mixed_model,0.8,,
5,1,0.00025,23,mixed_model,0.9,,
5,1,0.00025,23,mixture_model,0.1,,
5,1,0.00025,23,mixture_model,0.2,,
5,1,0.00025,23,mixture_model,0.30000000000000004,,
5,1,0.00025,23,mixture_model,0.4,,
5,1,0.00025,23,mixture_model,0.5,,
5,1,0.00025,23,mixture_model,0.6,,
5,1,0.00025,23,mixture_model,0.7000000000000001,,
5,1,0.00025,23,mixture_model,0.8,,
5,1,0.00025,23,mixture_model,0.9,,
5,1,0.00025,23,true_distr,0.1,0.091,2.2440152684925936
5,1,0.00025,23,true_distr,0.2,0.091,2.2440152684925936
5,1,0.00025,23,true_distr,0.30000000000000004,0.091,2.2440152684925936
5,1,0.00025,23,true_distr,0.4,0.091,2.2440152684925936
5,1,0.00025,23,true_distr,0.5,0.091,2.2440152684925936
5,1,0.00025,23,true_distr,0.6,0.091,2.2440152684925936
5,1,0.00025,23,true_distr,0.7000000000000001,0.091,2.2440152684925936
5,1,0.00025,23,true_distr,0.8,0.091,2.2440152684925936
5,1,0.00025,23,true_distr,0.9,0.091,2.2440152684925936
5,1,0.00025,24,mixed_model,0.1,,
5,1,0.00025,24,mixed_model,0.2,,
5,1,0.00025,24,mixed_model,0.30000000000000004,,
5,1,0.00025,24,mixed_model,0.4,,
5,1,0.00025,24,mixed_model,0.5,,
5,1,0.00025,24,mixed_model,0.6,,
5,1,0.00025,24,mixed_model,0.7000000000000001,,
5,1,0.00025,24,mixed_model,0.8,,
5,1,0.00025,24,mixed_model,0.9,,
5,1,0.00025,24,mixture_model,0.1,,
5,1,0.00025,24,mixture_model,0.2,,
5,1,0.00025,24,mixture_model,0.30000000000000004,,
5,1,0.00025,24,mixture_model,0.4,,
5,1,0.00025,24,mixture_model,0.5,,
5,1,0.00025,24,mixture_model,0.6,,
5,1,0.00025,24,mixture_model,0.7000000000000001,,
5,1,0.00025,24,mixture_model,0.8,,
5,1,0.00025,24,mixture_model,0.9,,
5,1,0.00025,24,true_distr,0.1,0.0715,2.8544934552648504
5,1,0.00025,24,true_distr,0.2,0.0715,2.8544934552648504
5,1,0.00025,24,true_distr,0.30000000000000004,0.0715,2.8544934552648504
5,1,0.00025,24,true_distr,0.4,0.0715,2.8544934552648504
5,1,0.00025,24,true_distr,0.5,0.0715,2.8544934552648504
5,1,0.00025,24,true_distr,0.6,0.0715,2.8544934552648504
5,1,0.00025,24,true_distr,0.7000000000000001,0.0715,2.8544934552648504
5,1,0.00025,24,true_distr,0.8,0.0715,2.8544934552648504
5,1,0.00025,24,true_distr,0.9,0.0715,2.8544934552648504
5,1,0.00025,25,mixed_model,0.1,,
5,1,0.00025,25,mixed_model,0.2,,
5,1,0.00025,25,mixed_model,0.30000000000000004,,
5,1,0.00025,25,mixed_model,0.4,,
5,1,0.00025,25,mixed_model,0.5,,
5,1,0.00025,25,mixed_model,0.6,,
5,1,0.00025,25,mixed_model,0.7000000000000001,,
5,1,0.00025,25,mixed_model,0.8,,
5,1,0.00025,25,mixed_model,0.9,,
5,1,0.00025,25,mixture_model,0.1,,
5,1,0.00025,25,mixture_model,0.2,,
5,1,0.00025,25,mixture_model,0.30000000000000004,,
5,1,0.00025,25,mixture_model,0.4,,
5,1,0.00025,25,mixture_model,0.5,,
5,1,0.00025,25,mixture_model,0.6,,
5,1,0.00025,25,mixture_model,0.7000000000000001,,
5,1,0.00025,25,mixture_model,0.8,,
5,1,0.00025,25,mixture_model,0.9,,
5,1,0.00025,25,true_distr,0.1,0.087,3.3719659427526483
5,1,0.00025,25,true_distr,0.2,0.087,3.3719659427526483
5,1,0.00025,25,true_distr,0.30000000000000004,0.087,3.3719659427526483
5,1,0.00025,25,true_distr,0.4,0.087,3.3719659427526483
5,1,0.00025,25,true_distr,0.5,0.087,3.3719659427526483
5,1,0.00025,25,true_distr,0.6,0.087,3.3719659427526483
5,1,0.00025,25,true_distr,0.7000000000000001,0.087,3.3719659427526483
5,1,0.00025,25,true_distr,0.8,0.087,3.3719659427526483
5,1,0.00025,25,true_distr,0.9,0.087,3.3719659427526483
5,1,0.00025,26,mixed_model,0.1,,
5,1,0.00025,26,mixed_model,0.2,,
5,1,0.00025,26,mixed_model,0.30000000000000004,,
5,1,0.00025,26,mixed_model,0.4,,
5,1,0.00025,26,mixed_model,0.5,,
5,1,0.00025,26,mixed_model,0.6,,
5,1,0.00025,26,mixed_model,0.7000000000000001,,
5,1,0.00025,26,mixed_model,0.8,,
5,1,0.00025,26,mixed_model,0.9,,
5,1,0.00025,26,mixture_model,0.1,,
5,1,0.00025,26,mixture_model,0.2,,
5,1,0.00025,26,mixture_model,0.30000000000000004,,
5,1,0.00025,26,mixture_model,0.4,,
5,1,0.00025,26,mixture_model,0.5,,
5,1,0.00025,26,mixture_model,0.6,,
5,1,0.00025,26,mixture_model,0.7000000000000001,,
5,1,0.00025,26,mixture_model,0.8,,
5,1,0.00025,26,mixture_model,0.9,,
5,1,0.00025,26,true_distr,0.1,0.105,2.4624426015643617
5,1,0.00025,26,true_distr,0.2,0.105,2.4624426015643617
5,1,0.00025,26,true_distr,0.30000000000000004,0.105,2.4624426015643617
5,1,0.00025,26,true_distr,0.4,0.105,2.4624426015643617
5,1,0.00025,26,true_distr,0.5,0.105,2.4624426015643617
5,1,0.00025,26,true_distr,0.6,0.105,2.4624426015643617
5,1,0.00025,26,true_distr,0.7000000000000001,0.105,2.4624426015643617
5,1,0.00025,26,true_distr,0.8,0.105,2.4624426015643617
5,1,0.00025,26,true_distr,0.9,0.105,2.4624426015643617
5,1,0.00025,27,mixed_model,0.1,,
5,1,0.00025,27,mixed_model,0.2,,
5,1,0.00025,27,mixed_model,0.30000000000000004,,
5,1,0.00025,27,mixed_model,0.4,,
5,1,0.00025,27,mixed_model,0.5,,
5,1,0.00025,27,mixed_model,0.6,,
5,1,0.00025,27,mixed_model,0.7000000000000001,,
5,1,0.00025,27,mixed_model,0.8,,
5,1,0.00025,27,mixed_model,0.9,,
5,1,0.00025,27,mixture_model,0.1,,
5,1,0.00025,27,mixture_model,0.2,,
5,1,0.00025,27,mixture_model,0.30000000000000004,,
5,1,0.00025,27,mixture_model,0.4,,
5,1,0.00025,27,mixture_model,0.5,,
5,1,0.00025,27,mixture_model,0.6,,
5,1,0.00025,27,mixture_model,0.7000000000000001,,
5,1,0.00025,27,mixture_model,0.8,,
5,1,0.00025,27,mixture_model,0.9,,
5,1,0.00025,27,true_distr,0.1,0.0735,3.0832158162566703
5,1,0.00025,27,true_distr,0.2,0.0735,3.0832158162566703
5,1,0.00025,27,true_distr,0.30000000000000004,0.0735,3.0832158162566703
5,1,0.00025,27,true_distr,0.4,0.0735,3.0832158162566703
5,1,0.00025,27,true_distr,0.5,0.0735,3.0832158162566703
5,1,0.00025,27,true_distr,0.6,0.0735,3.0832158162566703
5,1,0.00025,27,true_distr,0.7000000000000001,0.0735,3.0832158162566703
5,1,0.00025,27,true_distr,0.8,0.0735,3.0832158162566703
5,1,0.00025,27,true_distr,0.9,0.0735,3.0832158162566703
5,1,0.00025,28,mixed_model,0.1,,
5,1,0.00025,28,mixed_model,0.2,,
5,1,0.00025,28,mixed_model,0.30000000000000004,,
5,1,0.00025,28,mixed_model,0.4,,
5,1,0.00025,28,mixed_model,0.5,,
5,1,0.00025,28,mixed_model,0.6,,
5,1,0.00025,28,mixed_model,0.7000000000000001,,
5,1,0.00025,28,mixed_model,0.8,,
5,1,0.00025,28,mixed_model,0.9,,
5,1,0.00025,28,mixture_model,0.1,,
5,1,0.00025,28,mixture_model,0.2,,
5,1,0.00025,28,mixture_model,0.30000000000000004,,
5,1,0.00025,28,mixture_model,0.4,,
5,1,0.00025,28,mixture_model,0.5,,
5,1,0.00025,28,mixture_model,0.6,,
5,1,0.00025,28,mixture_model,0.7000000000000001,,
5,1,0.00025,28,mixture_model,0.8,,
5,1,0.00025,28,mixture_model,0.9,,
5,1,0.00025,28,true_distr,0.1,0.072,3.407466470435309
5,1,0.00025,28,true_distr,0.2,0.072,3.407466470435309
5,1,0.00025,28,true_distr,0.30000000000000004,0.072,3.407466470435309
5,1,0.00025,28,true_distr,0.4,0.072,3.407466470435309
5,1,0.00025,28,true_distr,0.5,0.072,3.407466470435309
5,1,0.00025,28,true_distr,0.6,0.072,3.407466470435309
5,1,0.00025,28,true_distr,0.7000000000000001,0.072,3.407466470435309
5,1,0.00025,28,true_distr,0.8,0.072,3.407466470435309
5,1,0.00025,28,true_distr,0.9,0.072,3.407466470435309
5,1,0.00025,29,mixed_model,0.1,,
5,1,0.00025,29,mixed_model,0.2,,
5,1,0.00025,29,mixed_model,0.30000000000000004,,
5,1,0.00025,29,mixed_model,0.4,,
5,1,0.00025,29,mixed_model,0.5,,
5,1,0.00025,29,mixed_model,0.6,,
5,1,0.00025,29,mixed_model,0.7000000000000001,,
5,1,0.00025,29,mixed_model,0.8,,
5,1,0.00025,29,mixed_model,0.9,,
5,1,0.00025,29,mixture_model,0.1,,
5,1,0.00025,29,mixture_model,0.2,,
5,1,0.00025,29,mixture_model,0.30000000000000004,,
5,1,0.00025,29,mixture_model,0.4,,
5,1,0.00025,29,mixture_model,0.5,,
5,1,0.00025,29,mixture_model,0.6,,
5,1,0.00025,29,mixture_model,0.7000000000000001,,
5,1,0.00025,29,mixture_model,0.8,,
5,1,0.00025,29,mixture_model,0.9,,
5,1,0.00025,29,true_distr,0.1,0.0665,2.669601230995801
5,1,0.00025,29,true_distr,0.2,0.0665,2.669601230995801
5,1,0.00025,29,true_distr,0.30000000000000004,0.0665,2.669601230995801
5,1,0.00025,29,true_distr,0.4,0.0665,2.669601230995801
5,1,0.00025,29,true_distr,0.5,0.0665,2.669601230995801
5,1,0.00025,29,true_distr,0.6,0.0665,2.669601230995801
5,1,0.00025,29,true_distr,0.7000000000000001,0.0665,2.669601230995801
5,1,0.00025,29,true_distr,0.8,0.0665,2.669601230995801
5,1,0.00025,29,true_distr,0.9,0.0665,2.669601230995801
5,1,0.00025,30,mixed_model,0.1,,
5,1,0.00025,30,mixed_model,0.2,,
5,1,0.00025,30,mixed_model,0.30000000000000004,,
5,1,0.00025,30,mixed_model,0.4,,
5,1,0.00025,30,mixed_model,0.5,,
5,1,0.00025,30,mixed_model,0.6,,
5,1,0.00025,30,mixed_model,0.7000000000000001,,
5,1,0.00025,30,mixed_model,0.8,,
5,1,0.00025,30,mixed_model,0.9,,
5,1,0.00025,30,mixture_model,0.1,,
5,1,0.00025,30,mixture_model,0.2,,
5,1,0.00025,30,mixture_model,0.30000000000000004,,
5,1,0.00025,30,mixture_model,0.4,,
5,1,0.00025,30,mixture_model,0.5,,
5,1,0.00025,30,mixture_model,0.6,,
5,1,0.00025,30,mixture_model,0.7000000000000001,,
5,1,0.00025,30,mixture_model,0.8,,
5,1,0.00025,30,mixture_model,0.9,,
5,1,0.00025,30,true_distr,0.1,0.0985,3.1576791361065717
5,1,0.00025,30,true_distr,0.2,0.0985,3.1576791361065717
5,1,0.00025,30,true_distr,0.30000000000000004,0.0985,3.1576791361065717
5,1,0.00025,30,true_distr,0.4,0.0985,3.1576791361065717
5,1,0.00025,30,true_distr,0.5,0.0985,3.1576791361065717
5,1,0.00025,30,true_distr,0.6,0.0985,3.1576791361065717
5,1,0.00025,30,true_distr,0.7000000000000001,0.0985,3.1576791361065717
5,1,0.00025,30,true_distr,0.8,0.0985,3.1576791361065717
5,1,0.00025,30,true_distr,0.9,0.0985,3.1576791361065717
5,1,0.00025,31,mixed_model,0.1,,
5,1,0.00025,31,mixed_model,0.2,,
5,1,0.00025,31,mixed_model,0.30000000000000004,,
5,1,0.00025,31,mixed_model,0.4,,
5,1,0.00025,31,mixed_model,0.5,,
5,1,0.00025,31,mixed_model,0.6,,
5,1,0.00025,31,mixed_model,0.7000000000000001,,
5,1,0.00025,31,mixed_model,0.8,,
5,1,0.00025,31,mixed_model,0.9,,
5,1,0.00025,31,mixture_model,0.1,,
5,1,0.00025,31,mixture_model,0.2,,
5,1,0.00025,31,mixture_model,0.30000000000000004,,
5,1,0.00025,31,mixture_model,0.4,,
5,1,0.00025,31,mixture_model,0.5,,
5,1,0.00025,31,mixture_model,0.6,,
5,1,0.00025,31,mixture_model,0.7000000000000001,,
5,1,0.00025,31,mixture_model,0.8,,
5,1,0.00025,31,mixture_model,0.9,,
5,1,0.00025,31,true_distr,0.1,0.135,2.6932424489323328
5,1,0.00025,31,true_distr,0.2,0.135,2.6932424489323328
5,1,0.00025,31,true_distr,0.30000000000000004,0.135,2.6932424489323328
5,1,0.00025,31,true_distr,0.4,0.135,2.6932424489323328
5,1,0.00025,31,true_distr,0.5,0.135,2.6932424489323328
5,1,0.00025,31,true_distr,0.6,0.135,2.6932424489323328
5,1,0.00025,31,true_distr,0.7000000000000001,0.135,2.6932424489323328
5,1,0.00025,31,true_distr,0.8,0.135,2.6932424489323328
5,1,0.00025,31,true_distr,0.9,0.135,2.6932424489323328
5,1,0.00025,32,mixed_model,0.1,,
5,1,0.00025,32,mixed_model,0.2,,
5,1,0.00025,32,mixed_model,0.30000000000000004,,
5,1,0.00025,32,mixed_model,0.4,,
5,1,0.00025,32,mixed_model,0.5,,
5,1,0.00025,32,mixed_model,0.6,,
5,1,0.00025,32,mixed_model,0.7000000000000001,,
5,1,0.00025,32,mixed_model,0.8,,
5,1,0.00025,32,mixed_model,0.9,,
5,1,0.00025,32,mixture_model,0.1,,
5,1,0.00025,32,mixture_model,0.2,,
5,1,0.00025,32,mixture_model,0.30000000000000004,,
5,1,0.00025,32,mixture_model,0.4,,
5,1,0.00025,32,mixture_model,0.5,,
5,1,0.00025,32,mixture_model,0.6,,
5,1,0.00025,32,mixture_model,0.7000000000000001,,
5,1,0.00025,32,mixture_model,0.8,,
5,1,0.00025,32,mixture_model,0.9,,
5,1,0.00025,32,true_distr,0.1,0.111,3.571707485081518
5,1,0.00025,32,true_distr,0.2,0.111,3.571707485081518
5,1,0.00025,32,true_distr,0.30000000000000004,0.111,3.571707485081518
5,1,0.00025,32,true_distr,0.4,0.111,3.571707485081518
5,1,0.00025,32,true_distr,0.5,0.111,3.571707485081518
5,1,0.00025,32,true_distr,0.6,0.111,3.571707485081518
5,1,0.00025,32,true_distr,0.7000000000000001,0.111,3.571707485081518
5,1,0.00025,32,true_distr,0.8,0.111,3.571707485081518
5,1,0.00025,32,true_distr,0.9,0.111,3.571707485081518
5,1,0.00025,33,mixed_model,0.1,,
5,1,0.00025,33,mixed_model,0.2,,
5,1,0.00025,33,mixed_model,0.30000000000000004,,
5,1,0.00025,33,mixed_model,0.4,,
5,1,0.00025,33,mixed_model,0.5,,
5,1,0.00025,33,mixed_model,0.6,,
5,1,0.00025,33,mixed_model,0.7000000000000001,,
5,1,0.00025,33,mixed_model,0.8,,
5,1,0.00025,33,mixed_model,0.9,,
5,1,0.00025,33,mixture_model,0.1,,
5,1,0.00025,33,mixture_model,0.2,,
5,1,0.00025,33,mixture_model,0.30000000000000004,,
5,1,0.00025,33,mixture_model,0.4,,
5,1,0.00025,33,mixture_model,0.5,,
5,1,0.00025,33,mixture_model,0.6,,
5,1,0.00025,33,mixture_model,0.7000000000000001,,
5,1,0.00025,33,mixture_model,0.8,,
5,1,0.00025,33,mixture_model,0.9,,
5,1,0.00025,33,true_distr,0.1,0.058,2.626283033613821
5,1,0.00025,33,true_distr,0.2,0.058,2.626283033613821
5,1,0.00025,33,true_distr,0.30000000000000004,0.058,2.626283033613821
5,1,0.00025,33,true_distr,0.4,0.058,2.626283033613821
5,1,0.00025,33,true_distr,0.5,0.058,2.626283033613821
5,1,0.00025,33,true_distr,0.6,0.058,2.626283033613821
5,1,0.00025,33,true_distr,0.7000000000000001,0.058,2.626283033613821
5,1,0.00025,33,true_distr,0.8,0.058,2.626283033613821
5,1,0.00025,33,true_distr,0.9,0.058,2.626283033613821
5,1,0.00025,34,mixed_model,0.1,,
5,1,0.00025,34,mixed_model,0.2,,
5,1,0.00025,34,mixed_model,0.30000000000000004,,
5,1,0.00025,34,mixed_model,0.4,,
5,1,0.00025,34,mixed_model,0.5,,
5,1,0.00025,34,mixed_model,0.6,,
5,1,0.00025,34,mixed_model,0.7000000000000001,,
5,1,0.00025,34,mixed_model,0.8,,
5,1,0.00025,34,mixed_model,0.9,,
5,1,0.00025,34,mixture_model,0.1,,
5,1,0.00025,34,mixture_model,0.2,,
5,1,0.00025,34,mixture_model,0.30000000000000004,,
5,1,0.00025,34,mixture_model,0.4,,
5,1,0.00025,34,mixture_model,0.5,,
5,1,0.00025,34,mixture_model,0.6,,
5,1,0.00025,34,mixture_model,0.7000000000000001,,
5,1,0.00025,34,mixture_model,0.8,,
5,1,0.00025,34,mixture_model,0.9,,
5,1,0.00025,34,true_distr,0.1,0.0655,2.8667208463785796
5,1,0.00025,34,true_distr,0.2,0.0655,2.8667208463785796
5,1,0.00025,34,true_distr,0.30000000000000004,0.0655,2.8667208463785796
5,1,0.00025,34,true_distr,0.4,0.0655,2.8667208463785796
5,1,0.00025,34,true_distr,0.5,0.0655,2.8667208463785796
5,1,0.00025,34,true_distr,0.6,0.0655,2.8667208463785796
5,1,0.00025,34,true_distr,0.7000000000000001,0.0655,2.8667208463785796
5,1,0.00025,34,true_distr,0.8,0.0655,2.8667208463785796
5,1,0.00025,34,true_distr,0.9,0.0655,2.8667208463785796
5,1,0.00025,35,mixed_model,0.1,,
5,1,0.00025,35,mixed_model,0.2,,
5,1,0.00025,35,mixed_model,0.30000000000000004,,
5,1,0.00025,35,mixed_model,0.4,,
5,1,0.00025,35,mixed_model,0.5,,
5,1,0.00025,35,mixed_model,0.6,,
5,1,0.00025,35,mixed_model,0.7000000000000001,,
5,1,0.00025,35,mixed_model,0.8,,
5,1,0.00025,35,mixed_model,0.9,,
5,1,0.00025,35,mixture_model,0.1,,
5,1,0.00025,35,mixture_model,0.2,,
5,1,0.00025,35,mixture_model,0.30000000000000004,,
5,1,0.00025,35,mixture_model,0.4,,
5,1,0.00025,35,mixture_model,0.5,,
5,1,0.00025,35,mixture_model,0.6,,
5,1,0.00025,35,mixture_model,0.7000000000000001,,
5,1,0.00025,35,mixture_model,0.8,,
5,1,0.00025,35,mixture_model,0.9,,
5,1,0.00025,35,true_distr,0.1,0.103,3.5567713528324725
5,1,0.00025,35,true_distr,0.2,0.103,3.5567713528324725
5,1,0.00025,35,true_distr,0.30000000000000004,0.103,3.5567713528324725
5,1,0.00025,35,true_distr,0.4,0.103,3.5567713528324725
5,1,0.00025,35,true_distr,0.5,0.103,3.5567713528324725
5,1,0.00025,35,true_distr,0.6,0.103,3.5567713528324725
5,1,0.00025,35,true_distr,0.7000000000000001,0.103,3.5567713528324725
5,1,0.00025,35,true_distr,0.8,0.103,3.5567713528324725
5,1,0.00025,35,true_distr,0.9,0.103,3.5567713528324725
5,1,0.00025,36,mixed_model,0.1,,
5,1,0.00025,36,mixed_model,0.2,,
5,1,0.00025,36,mixed_model,0.30000000000000004,,
5,1,0.00025,36,mixed_model,0.4,,
5,1,0.00025,36,mixed_model,0.5,,
5,1,0.00025,36,mixed_model,0.6,,
5,1,0.00025,36,mixed_model,0.7000000000000001,,
5,1,0.00025,36,mixed_model,0.8,,
5,1,0.00025,36,mixed_model,0.9,,
5,1,0.00025,36,mixture_model,0.1,,
5,1,0.00025,36,mixture_model,0.2,,
5,1,0.00025,36,mixture_model,0.30000000000000004,,
5,1,0.00025,36,mixture_model,0.4,,
5,1,0.00025,36,mixture_model,0.5,,
5,1,0.00025,36,mixture_model,0.6,,
5,1,0.00025,36,mixture_model,0.7000000000000001,,
5,1,0.00025,36,mixture_model,0.8,,
5,1,0.00025,36,mixture_model,0.9,,
5,1,0.00025,36,true_distr,0.1,0.1085,2.7309091448512435
5,1,0.00025,36,true_distr,0.2,0.1085,2.7309091448512435
5,1,0.00025,36,true_distr,0.30000000000000004,0.1085,2.7309091448512435
5,1,0.00025,36,true_distr,0.4,0.1085,2.7309091448512435
5,1,0.00025,36,true_distr,0.5,0.1085,2.7309091448512435
5,1,0.00025,36,true_distr,0.6,0.1085,2.7309091448512435
5,1,0.00025,36,true_distr,0.7000000000000001,0.1085,2.7309091448512435
5,1,0.00025,36,true_distr,0.8,0.1085,2.7309091448512435
5,1,0.00025,36,true_distr,0.9,0.1085,2.7309091448512435
5,1,0.00025,37,mixed_model,0.1,,
5,1,0.00025,37,mixed_model,0.2,,
5,1,0.00025,37,mixed_model,0.30000000000000004,,
5,1,0.00025,37,mixed_model,0.4,,
5,1,0.00025,37,mixed_model,0.5,,
5,1,0.00025,37,mixed_model,0.6,,
5,1,0.00025,37,mixed_model,0.7000000000000001,,
5,1,0.00025,37,mixed_model,0.8,,
5,1,0.00025,37,mixed_model,0.9,,
5,1,0.00025,37,mixture_model,0.1,,
5,1,0.00025,37,mixture_model,0.2,,
5,1,0.00025,37,mixture_model,0.30000000000000004,,
5,1,0.00025,37,mixture_model,0.4,,
5,1,0.00025,37,mixture_model,0.5,,
